0.130849	-1.6919
1.30804	-0.586466
0.648393	0.229586
1.22088	-3.61046
1.06717	3.26821
0.464413	1.77341
1.49632	-15.0368
0.184313	0.231585
0.327439	0.145072
0.0174531	0.267429
0.0668269	1.02968
0.265473	-1.4392
0.679691	1.03874
0.65227	-0.0180357
0.298263	-1.06981
0.638274	0.273289
0.959223	0.258325
0.0876886	-1.82907
2.68627	1.02579
0.69687	-13.0824
1.15838	-0.435163
1.05542	-1.25747
1.13438	-3.13746
0.128925	0.635223
0.86102	1.81906
0.0542036	-0.147108
1.45143	10.6744
0.256325	59.0548
2.51152	5.23106
1.67817	-17.7219
0.143644	-5.89589
1.24975	-2.7297
4.2319	-0.328321
0.318487	-0.991459
0.772516	-0.815735
0.656872	-54.08
0.241713	-17.8047
0.121327	0.153629
0.299792	-2.11688
2.32546	-2.1983
0.273905	1.71174
1.38139	0.467162
0.224668	-1.83127
1.12372	-4.88935
0.510678	-0.604799
4.30208	-0.536617
0.574275	-11.0624
1.86929	0.0833308
0.858075	2.0204
1.20955	1.93336
0.328427	4.94903
3.03198	4.1776
2.13642	-0.773569
1.52291	-28.5513
1.77329	2.1452
1.34175	-2.04493
0.301691	2.06919
0.793632	-3.51982
0.886498	0.409171
1.21938	5.74641
0.417997	1.06519
0.0402137	0.370025
0.239694	-0.0116683
1.82326	41.3913
0.0582323	-4.00862
0.0909209	4.18966
1.57532	-2.80827
0.425158	1.55464
0.582574	4.95672
2.4787	-6.42362
0.0811244	-0.88416
2.32664	0.620936
1.73886	0.494313
0.207556	-0.946416
0.061966	-2.27474
0.0130448	-0.402402
0.1643	14.1873
1.73707	1.09236
5.19409	2.82695
0.590971	0.835689
0.912317	-1.0098
1.4201	-0.160394
0.684801	2.71031
0.444726	-1.99134
1.57836	-0.817528
1.65573	0.20723
1.19834	0.330677
1.35671	0.495582
6.5086e-05	0.535592
0.351494	0.545425
0.978939	0.436534
0.117002	1.48322
0.524305	5.70693
1.25252	2.25747
2.15794	-1.47791
3.48788	-0.985815
0.403283	2.08908
1.60095	6.35742
0.96271	-1.96718
0.773713	-0.780662
0.776863	-0.412175
1.08735	-1.75594
0.201868	-37.1212
0.555085	-8.70862
0.234129	-9.72735
0.395059	-1.32357
0.718757	-0.0965043
0.734609	0.336335
0.0543469	0.219323
2.3409	-9.20637
0.346097	0.304892
0.25703	-1.68844
0.0786891	-2.57552
0.0169519	-0.262912
0.138319	0.5603
0.423809	-1.36526
0.0654232	-14.0953
0.810221	-0.0734207
1.39207	-116.903
0.494923	9.89321
0.624193	-1.34925
1.71552	-0.301923
2.72767	-2.40378
2.82011	4.1718
0.933039	1.34078
0.340768	3.01559
0.380926	-0.0231935
1.33643	-0.846224
0.414899	-0.0104638
1.43617	0.054819
0.828277	-1.46036
1.10035	-0.70356
0.137599	0.711962
0.673422	0.127554
0.570506	0.55754
0.707627	0.805245
0.49148	-2.81362
0.0152704	-0.478705
0.257876	-0.172843
0.454545	-0.494686
0.5238	-3.3197
2.76626	0.55183
1.48996	0.549668
0.12239	-1.37568
0.918097	-0.364198
0.838908	-2.45739
1.36288	0.376284
1.59909	0.149393
0.00995528	-0.553866
0.764943	-0.901853
0.362479	0.294308
3.12654	0.585119
6.02932	-4.89326
1.52988	0.21414
0.51745	-0.366068
0.185814	-1.77519
2.07992	-0.681254
0.154573	0.793119
2.14302	0.862152
1.12141	-0.138571
1.91768	3.79403
1.0082	-1.62046
0.524485	-6.29086
2.08691	0.575036
0.150184	-9.13033
0.0436977	9.26588
1.89772	0.47927
1.66319	-1.10457
0.309162	-0.989855
2.37746	0.303344
0.106655	-0.836972
0.165301	-0.677475
1.57934	4.12145
0.0716882	1.66498
0.878604	3.10156
0.278419	6.21352
0.563073	2.35595
0.164842	2.12242
1.2927	21.4571
1.53278	0.502536
0.328351	0.251194
3.30698	6.32368
0.713976	-0.354279
0.405237	0.686446
0.613491	1.92989
1.173	0.0317649
2.58117	0.2094
0.781355	-2.62455
0.981527	0.606664
3.55706	3.61667
0.749597	6.45617
0.213802	3.98382
0.109391	1.1527
0.593135	-3.18033
1.27172	-0.269459
0.713568	-0.385698
0.24933	3.77133
0.268631	-1.36001
0.42217	-0.413798
4.14283	22.5856
0.274943	1.23857
2.3751	-1.53865
0.212684	-3.20949
3.30741	0.471992
1.82515	0.203723
0.0139543	-0.498849
1.15944	-0.174726
1.11753	-0.516401
0.596208	-4.23732
4.02638	-0.449471
0.881701	101.064
3.45546	0.0341082
6.01582	-0.0585638
0.313782	-2.6444
1.95376	-3.82386
0.148597	-0.0896579
0.816099	-2.17204
0.0866025	-0.403983
0.0794044	2.66546
0.450792	1.04323
0.313356	-0.905241
1.09677	2.91264
1.01615	-1.0278
0.0647342	1.16905
0.680397	-0.00432344
0.19253	1.77419
2.384	-1.44488
0.332005	-0.0967146
1.00939	-0.35451
0.717773	-0.695711
3.75808	0.740552
0.721182	0.317548
0.347866	-1.84117
0.124748	0.6182
0.160056	-0.304486
2.28679	3.73453
0.683017	2.80244
1.16623	-2.24746
0.658386	-0.896551
0.988265	0.335462
0.994881	0.0137878
0.0680555	1.71124
1.47933	-0.176047
0.751734	0.886814
0.536812	0.176706
0.107456	-0.0106502
0.179117	0.487219
0.376891	0.133296
1.19126	4.28843
0.269909	-1.181
0.372409	-0.413911
1.54828	0.372162
0.278701	-1.92539
1.21328	0.14143
0.531653	-0.0387242
0.497847	1.58417
1.65571	2.58444
1.67427	0.325687
1.52686	-0.553757
2.80195	-1.07049
1.08862	0.485845
0.929105	-0.122249
1.18292	1.28388
0.0791726	1.26462
0.867028	0.489203
0.337497	-0.778475
0.154336	-5.38116
0.124166	0.122646
1.6873	3.37094
0.428529	-3.05657
2.70542	-1.22322
0.247379	-1.61173
